Offense Code,TDCJ Offense
52030024,UNL POSS FIREARM BY FELON
52030024,UNL POSS FIREARM/FELON
52030024,FELON POSS FIREARM
52030024,POSS FIREARM FELON
52030024,UNLAW POSS FIREARM FELON
52030024,UNLAW POSS FIREARM FELON
52030024,UNLAW POSS FIREARM BY FELON
52030024,UNL POSS OF FIREARM FELON
52030024,FELON POSS FIREARM
52030024,POSS FIREARM BY FELON
52030024,UNL POSS FIREARM
52030024,FELON POSS OF FIREARM
52030024,POSS F/ARM-FELON
52030024,UNL POSS FIREARM BY FELON
52030024,POSS OF FIREARM
52030024,UNL POSS FIREARM BY FEL
52030024,UNLW POSS FIREARM FELON
52030024,UNL POSS FIREARM
52030024,UNLAW POSS FIREARM BY FELON
52030024,FELON POSS WPN
52030024,UNL POSS FIREARM BY FEL
52030024,UNL POSS FIREARM BY FELON
52030024,UNL POSS FIREARM BY FELON
52030024,UNL POSS FIREARM FELON
52030024,UNLAW POSS FIREARM FELON
52030024,FELON POSS FIREARM
52030024,UNL POSS FIREARM FELON
52030024,POSS FIREARM BY FELON
52030024,FELON POSS F/ARM
52030024,FELON POSS FIREARM
52030024,UNL POSS FIREARM BY FELON
52030024,UNL POSS FIREARM BY FELON
52030024,UNL POSS FIREARM
52030024,FELON POSS FIREARM
52030024,POSS FIREARM
52030024,UNLAW POSS FIREARM BY FELON ENH
52030024,FELON POSS WPN
52030024,UNL POSS FIREARM BY FELON
52030024,UNL POSS OF FIREARM BY FELON
52030024,UNL POSS FIREARM BY FELON
52030024,FELON POSS WPN
52030024,FELON POSS WPN
52030024,POSS FIREARM BY FELON
52030024,UNLAW POSS FIREARM
52030024,UNL POSS FIREARM BY FELON
52030024,UNL POSS OF FIREARM BY FELON
52030024,UNL POSS OF FIREARM
52030024,UNL POSS F/ARM/FELON
52030024,UNLAW POSS FIREARM FELON
52030024,POSS FIREARM
52030024,POSS FIREARM
52030024,UNL POSS FIREARM BY FELON
52030024,FELON POSS F/ARM
52030024,UNLAW POSS FIREARM BY FELON
52030024,POSS OF FIREARM
52030024,UNL POSS F/ARM BY FELON
52030024,POSS F/ARM-FELON
52030024,POSS F/ARM BY FELON
52030024,FELON POSS WPN
52030024,UNL POSS FIREARM
52030024,UNL POSS F/ARM FELON
52030024,UNLAW POSS FIREARM BY FELON
52030024,UNL POSS FIREARM BY FELON
52030024,POSS OF FIREARM
52030024,FELON POSS FIREARM
52030024,FELON POSS WPN
52030024,FELON POSS FIREARM
52030024,UNL POSS FIREARM FELON
52030024,FELON POSS WPN
52030024,FELON POSS WPN
52030024,FEL POSS FIREARM
52030024,FELON POSS FIREARM
52030024,FELON POSS WPN
52030024,FELON POSS WPN
52030024,UNL POSS FIREARM
52030024,FELON POSS FIREARM
52030024,FELON POSS FIREARM REPEAT
52030024,POSS F/ARM-FELON
52030024,UNL POSS FIREARM FELON
52030024,FELON POSS WPN
52030024,FELON POSS FIREARM
52030024,UNL POSS FIREARM BY FEL
52030024,POSS FIREARM FELON
52030024,POSS F/ARM-FELON
52030024,UNL POSS F/ARM FELON
52030024,UNL POSS OF FIREARM
52030024,UNL POSS FIREARM FELON
52030024,POSS FIREARM BY FELON
52030024,POSS FIREARM BY FELON
52030024,UNL POSS OF FIREARM BY FELON
52030024,UNL POSS FIREARM
52030024,UNL POSS FIREARM
52030024,UNL POSS FIREARM
52030024,UNL POSS F/ARM
52030024,UNL POSS FIREARM FELON-ENH
52030024,FELON POSS WPN
52030024,FELON POSS F/ARM
52030024,FELON POSS WPN
52030024,FELON POSS FIREARM
52030024,FELON POSS WPN
52030024,UNL POSS FIREARM BY FELON
52030024,UNL POSS FIREARM BY FELON
52030024,UNL POSS FIREARM
52030024,UNL POSS FIREARM BY FELON
52030024,UNLAW POSS FIREARM FELON
52030024,FELON POSS FIREARM
52030024,FELON POSS FIREARM
52030024,UNL POSS FIREARM BY FELON
52030024,UNL POSS FIREARM
52030024,UNL POSS FIREARM FELON
52030024,FELON POSS WPN
52030024,UNL POSS FIREARM BY FELON
52030024,POSS WEAPON BY FELON
52030024,FELON POSS FIREARM
52030024,FELON POSS F/ARM
52030024,POSS FIREARM BY FELON
52030024,POSS FIREARM BY FELON
52030024,FELON POSS WPN
52030024,POSS FIREARM FELON
52030024,FELON POSS WPN
52030024,FELON POSS WPN
52030024,FELON POSS FIREARM
52030024,UNL POSS FIREARM BY FELON
52030024,FELON POSS FIREARM
52030024,UNL POSS FIREARM FELON
52030024,UNL POSS OF FIREARM BY FELON
52030024,UNLAWFUL POSS OF FIREARM
52030024,FELON POSS WPN
52030024,UNL POSS OF FIREARM BY FELON
52030024,UNL POSS FIREARM BY FELON
52030024,UNL POSS/FIREARM FELON ENH
52030024,FELON POSS WPN
52030024,UNL POSS FIREARM BY FELON
52030024,FELON POSS WPN
52030024,UNL POSS FIREARM BY FELON
52030024,FELON POSS FIREARM
52030024,UNL POSS FIREARM FELON
52030024,FELON POSS WPN
52030024,FELON POSS WPN
52030024,FELON POSS OF FIREARM
52030024,UNL POSS FIREARM FELON
52030024,POSS FIREARM BY FELON
52030024,UNLAW POSS FIREARM BY FELON
52030024,FELON POSS WPN
52030024,UNL POSS FIREARM BY FELON
52030024,FELON POSS FIREARM
52030024,POSS FIREARM BY FELON
52030024,UNLAW POSS FIREARM BY FELON
52030024,UNLAW POSS FIREARM BY FELON
52030024,POSS FIREARM BY FELON
52030024,UNLAWFUL POSS FIREARM
52030024,UNL POSS FIREARM BY FELON
52030024,UNL POSS FIREARM FELON
52030024,UNL POSS FIREARM BY FELON
52030024,UNL POSS FIREARM FELON
52030024,UNLAWFUL POSS OF FIREARM
52030024,FELON POSS WPN
52030024,FELON POSS FIREARM
52030024,FELON POSS F/ARM
52030024,UNLAW POSS FIREARM FELON REP
52030024,FELON POSS WPN
52030024,UNL POSS FIREARM FELON
52030024,UNL POSS FIREARM FELON
52030024,UNL POSS FIREARM BY FELON
52030024,FELON POSS FIREARM
52030024,FELON POSS FIREARM
52030024,FELON POSS WPN
52030024,POSS FIREARM BY FELON
52030024,UNL POSS FIREARM BY FELON
52030024,POSS FIREARM BY FELON
52030024,FELON POSS WPN
52030024,UNLAW POSS FIREARM BY FELON
52030024,POSS FIREARM
52030024,UNLAW POSS FIREARM BY FELON
52030024,UNL POSS FIREARM BY FELON
52030024,POSS WPN FELON
52030024,UNL POSS OF FIREARM BY FELON
52030024,UNL POSS FIREARM BY FELON
52030024,POSS FIREARM BY FELON
52030024,POSS FIREARM
52030024,POSS F/ARM BY FELON
52030024,FELON POSS FIREARM
52030024,FELON POSS WPN
52030024,POSS OF FIREARM
52030024,FELON POSS F/ARM
52030024,UNL POSS FIREARM BY FELON
52030024,POSS FIREARM FELON
52030024,FELON POSS FIREARM
52030024,POSS FIREARM FELON
52030024,POSS FIREARM BY FELON
52030024,FELON POSS FIREARM
52030024,POSS F/ARM FELON
52030024,POSS FIREARM BY FELON
52030024,FELON POSS F/ARM
52030024,FELON POSS WPN
52030024,UNL POSS FIREARM BY FELON
52030024,UNL POSS FIREARM FELON
52030024,UNL POSS FIREARM BY FELON
52030024,POSS F/ARM BY FELON
52030024,UNL POSS FIREARM FELON
52030024,UNL POSS FIREARM
52030024,FELON POSS WPN
52030024,UNL POSS FIREARM FELON
52030024,UNLAW POSS FIREARM BY FELON
52030024,UNL POSS FIREARM BY FELON
52030024,UNL POSS FIREARM BY FELON
52030024,POSS FIREARM BY FELON
52030024,UNL POSS FIREARM BY FEL
52030024,FELON POSS WPN
52030024,UNL POSS FIREARM
52030024,UNL POSS FIREARM FELON
52030024,UNL POSS FIREARM BY FEL
52030024,UNL POSS FIREARM BY FELON
52030024,UNL POSS FIREARM BY FELON
52030024,UNLAW POSS FIREARM BY FELON
52030024,POSS F/ARM-FELON
52030024,UNLAW POSS FIREARM FELON
52030024,UNL POSS FIREARM
52030024,UNLAW POSS FIREARM BY FELON
52030024,UNL POSS FIREARM
52030024,UNL POSS FIREARM BY FELON
52030024,UNLAWFUL POSS F/A-FELON
52030024,FELON POSS F/ARM
52030024,POSS OF FIREARM BY FELON
52030024,FELON POSS WPN
52030024,UNL POSS FIREARM BY FELON
52030024,FELON POSS WPN
52030024,POSS FIREARM FELON
52030024,UNL POSS FIREARM BY FELON
52030024,POSS FIREARM BY FELON
52030024,POSS FIREARM
52030024,FELON POSS WPN
52030024,FELON POSS FIREARM REPEAT
52030024,UNL POSS FIREARM BY FELON
52030024,FELON POSS WPN
52030024,UNLAW POSS FIREARM BY FELON
52030024,POSS FIREARM BY FELON
52030024,FELON POSS WPN
52030024,UNL POSS FIREARM
52030024,FELON POSS F/ARM
52030024,UNL POSS FIREARM BY FELON
52030024,FELON POSS WPN
52030024,UNL POSS FIREARM BY FELON
52030024,UNL POSS FIREARM BY FELON
52030024,FELON POSS FIREARM
52030024,FELON POSS WPN
52030024,UNL POSS FIREARM BY FELON
52030024,FELON POSS WPN
52030024,FELON POSS FIREARM
52030024,FELON POSS F/ARM
52030024,UNL POSS FIREARM
52030024,UNL POSS FIREARM BY FELON
52030024,POSS FIREARM
52030024,UNL POSS FIREARM BY FELON
52030024,FELON POSS F/ARM
52030024,POSS FIREARM BY FELON
52030024,FELON POSS FIREARM
52030024,FELON POSS FIREARM
52030024,FELON POSS WPN
52030024,POSS OF FIREARM BY FELON
52030024,FELON POSS WPN
52030024,FELON POSS WPN
52030024,FELON POSS WPN
52030024,UNL POSS FIREARM BY FELON
52030024,UNLAW POSS FIREARM BY FELON
52030024,UNL POSS FIREARM BY FELON
52030024,UNL POSS FIREARM BY FELON
52030024,FELON POSS FIREARM
52030024,FELON POSS WPN
52030024,UNL POSS FIREARM BY FELON
52030024,FELON POSS OF FIREARM
52030024,FELON POSS WPN
52030024,POSS FIREARM BY FELON
52030024,POSS FIREARM BY FELON
52030024,FELON POSS WPN
52030024,POSS FIREARM BY FELON
52030024,UNLAW POSS F/ARM BY FELON
52030024,UNL POSS OF FIREARM BY FELON
52030024,FELON POSS WPN
52030024,FELON IN POSS OF FIREARM
52030024,POSS FIREARM BY FELON
52030024,FELON POSS WPN
52030024,UNL POSS FIREARM BY FELON
52030024,UNLAW POSS FIREARM FELON
52030024,UNL POSS FIREARM BY FELON
52030024,UNL POSS F/ARM BY FELON
52030024,POSS FIREARM BY FELON
52030024,FELON POSS FIREARM
52030024,POSS FIREARM BY FELON
52030024,POSS FIREARM BY FELON
52030024,POSS FIREARM W/PRIOR
52030024,POSS FIREARM BY FELON
52030024,UNL POSS F/ARM/FELON
52030024,UNLAWFUL POSS F/ARM
52030024,POSS FIREARM BY FELON
52030024,UNL POSS FIREARM FELON
52030024,UNL POSS FIREARM BY FELON
52030024,UNL POSS F/ARM BY FELON
52030024,FELON POSS FIREARM
52030024,FELON POSS FIREARM
52030024,UNL POSS FIREARM BY FELON
52030024,POSS FIREARM BY FELON
52030024,POSS FIREARM BY FELON
52030024,UNL POSS FIREARM BY FELON
52030024,UNL POSS FIREARM BY FELON
52030024,POSS FIREARM BY FELON
52030024,POSS FIREARM BY FELON
52030024,FELON POSS WPN
52030024,UNL POSS FIREARM
52030024,UNLAW POSS FIREARM BY FELON
52030024,UNL POSS FIREARM B/FELON HAB
52030024,UNL POSS FIREARM BY FELON
52030024,POSS FIREARM BY FELON
52030024,UNL POSS OF FIREARM BY FELON
52030024,POSS FIREARM BY FELON
52030024,UNL POSS FIREARM BY FELON
52030024,UNL POSS F/ARM BY FELON
52030024,UNL POSS FIREARM BY FELON
52030024,UNL POSS F/ARM FELON
52030024,UNL POSS FIREARM BY FELON
52030024,UNL POSS FIREARM FELON 1 PRIOR C
52030024,UNLAW POSS FIREARM
52030024,UNL POSS FIREARM
52030024,UNL POSS FIREARM BY FELON
52030024,UNL POSS FIREARM BY FELON
52030024,UNL POSS FIREARM FELON
52030024,POSS FIREARM BY FELON
52030024,UNL POSS FIREARM FELON
52030024,POSS FIREARM BY FELON
52030024,UNLAW POSS FIREARM BY FELON
52030024,UNL POSS FIREARM FELON
52030024,POSS FIREARM BY FELON
52030024,FELON POSS FIREARM
52030024,UNL POSS F/ARM BY FELON
52030024,UNLAW POSS FIREARM FELON
52030024,UNL POSS OF A FIREARM BY FELON
52030024,UNL POSS FIREARM BY FELON
52030024,UNL POSS FIREARM BY FELON
52030024,FELON POSS WPN
52030024,POSS FIREARM BY FELON
52030024,FELON POSS WPN
52030024,POSS FIREARM BY FELON-ENH
52030024,UNL POSS FIREARM FELON
52030024,UNL POSS FIREARM FELON
52030024,POSS FIREARM
52030024,UNL POSS FIREARM BY FELON
52030024,UNL POSS FIREARM FELON
52030024,UNL POSS FIREARM BY FELON
52030024,POSS FIREARM BY FELON
52030024,UNL POSS FIREARM BY FELON
52030024,FELON POSS WPN
52030024,UNL POSS FIREARM BY FELON
52030024,POSS FIREARM FELON
52030024,POSS OF FIREARM BY FELON
52030024,UNL POSS FIREARM BY FELON
52030024,UNL POSS FIREARM BY FELON
52030024,UNL POSS FIREARM
52030024,UNL POSS FIREARM
52030024,FELON POSS FIREARM
52030024,FELON POSS WPN
52030024,FELON POSS FIREARM
52030024,UNL POSS FIREARM
52030024,POSS FIREARM BY FELON
52030024,UNL POSS FIREARM BY FELON
52030024,POSS FIREARM BY FELON
52030024,UNL POSS FIREARM BY FELON
52030024,FELON POSS FIREARM
52030024,UNLAWFUL POSS F/ARM BY FELON
52030024,UNLAW POSS FIREARM BY FELON
52030024,FELON POSS F/ARM
52030024,FELON POSS WPN
52030024,UNLAW POSS FIREARM BY FELON
52030024,POSS FIREARM BY FELON
52030024,POSS FIREARM BY FELON
52030024,UNL POSS FIREARM BY FELON
52030024,UNL POSS FIREARM FELON
52030024,FELON POSS WPN
52030024,FELON POSS WPN
52030024,FELON POSS WPN
52030024,FELON POSS WPN
52030024,UNL POSS FIREARM FELON
52030024,UNLAW POSS FIREARM BY FELON
52030024,POSS FIREARM BY FELON
52030024,FELON POSS FIREARM
52030024,POSS FIREARM BY FELON
52030024,POSS FIREARM FELON
52030024,UNLAW POSS OF FIREARM BY FELON
52030024,UNL POSS FIREARM FELON
52030024,UNL POSS FIREARM BY FELON
52030024,UNL POSS FIREARM FELON
52030024,UNL POSS FIREARM BY FELON
52030024,UNL POSS FIREARM FELON
52030024,FELON POSS FIREARM
52030024,FELON POSS FIREARM
52030024,POSS FIREARM
52030024,FELON POSS WPN
52030024,POSS FIREARM BY FELON
52030024,FELON POSS WPN
52030024,FELON POSS WPN
52030024,FELON POSS WPN
52030024,UNLAW POSS FIREARM BY FELON
52030024,UNL POSS FIREARM BY FELON
52030024,UNL POSS FIREARM
52030024,UNL POSS OF FIREARM BY FELON
52030024,UNL POSS FIREARM BY FELON
52030024,POSS F/ARM-FELON
52030024,UNLAW POSS FIREARM BY FELON
52030024,UNL POSS FIREARM BY FELON
52030024,FELON POSS WPN
52030024,UNLAW POSS FIREARM
52030024,UNL POSS FIREARM
52030024,UNL POSS OF FIREARM BY FELON
52030024,UNL POSS FIREARM BY FELON
52030024,FELON-POSS WPN
52030024,UNL POSS FIREARM BY FELON
52030024,UNLAW POSS FIREARM
52030024,UNL POSS OF FIREARM/FELON
52030024,UNL POSS FIREARM FELON
52030024,UNL POSS FIREARM/FELON
52030024,FELON POSS FIREARM(REPEAT)
52030024,UNL POSS OF FIREARM
52030024,FELON POSS FIREARM
52030024,POSS FIREARM BY FELON
52030024,UNL POSS FIREARM BY FELON
52030024,POSS FIREARM BY FELON
52030024,UNL POSS FIREARM BY FELON
52030024,UNL POSS FIREARM BY FELON
52030024,FELON POSS FIREARM
52030024,FELON POSS WPN
52030024,FELON POSS FIREARM
52030024,POSS FIREARM FELON
52030024,UNL POSS OF FIREARM
52030024,FELON POSS WPN
52030024,UNLAW POSS FIREARM BY FELON
52030024,FELON POSS F/ARM
52030024,POSS FIREARM BY FELON
52030024,UNL POSS FIREARM
52030024,FELON POSS FIREARM
52030024,POSS OF FIREARM
52030024,POSS OF FIREARM
52030024,UNL POSS FIREARM BY FELON
52030024,POSS FIREARM FELON
52030024,POSS OF FIREARM
52030024,POSS FIREARM BY FELON
52030024,FELON POSS FIREARM
52030024,UNL POSS FIREARM BY FELON
52030024,UNLAW POSS FIREARM BY FELON
52030024,FELON POSS FIREARM
52030024,FELON POSS WPN
52030024,FELON POSS FIREARM
52030024,UNL POSS FIREARM FELON
52030024,UNL POSS OF FIREARM
52030024,UNL POSS OF FIREARM
52030024,UNL POSS FIREARM BY FELON
52030024,UNL POSS OF FIREARM BY FELON
52030024,FELON POSS FIREARM
52030024,FELON POSS WPN
52030024,UNLAW POSS FIREARM FELON
52030024,POSS F/ARM-FELON
52030024,UNL POSS FIREARM BY FELON
52030024,UNL POSS FIREARM BY FELON
52030024,FELON POSS WPN
52030024,UNL POSS F/ARM
52030024,UNL POSS FIREARM
52030024,POSS FIREARM/FELON
52030024,UNL POSS FIREARM BY FELON
52030024,POSS FIREARM BY FELON
52030024,UNL POSS FIREARM BY FELON
52030024,FELON POSS FIREARM
52030024,FELON POSS FIREARM
52030024,FELON POSS FIREARM
52030024,FELON POSS FIREARM
52030024,POSS FIREARM BY FELON
52030024,UNL POSS FIREARM FEL
52030024,POSS FIREARM BY FELON
52030024,UNL POSS OF FIREARM
52030024,POSS FIREARM BY FELON
52030024,UNL POSS FIREARM BY FELON
52030024,UNL POSS FIREARM BY FELON
52030024,UNL POSS FIREARM/FELON
52030024,POSS OF FIREARM
52030024,POSS FIREARM
52030024,UNL POSS FIREARM BY FELON
52030024,UNL POSS F/ARM FELON
52030024,FELON POSS WPN
52030024,FELON POSS FIREARM
52030024,FELON POSS F/ARM
52030024,FELON POSS FIREARM(REPEATER)
52030024,FELON POSS WPN
52030024,UNL POSS OF A FIREARM
52030024,FELON POSS FIREARM
52030024,FELON POSS WPN
52030024,FELON POSS FIREARM
52030024,UNL POSS FIREARM
52030024,FELON POSS FIREARM
52030024,UNL POSS FIREARM
52030024,UNLAWFUL POSS OF A FIREARM
52030024,UNL POSS F/ARM BY FELON
52030024,POSS FIREARM BY FELON
52030024,UNL POSS FIREARM FELON
52030024,UNLAW POSS FIREARM BY FELON
52030024,UNLAW POSS FIREARM BY FELON
52030024,UNL POSS FIREARM BY FELON
52030024,UNLAW POSS FIREARM
52030024,FELON POSS WPN
52030024,FELON POSS WPN
52030024,UNL POSS FIREARM BY FELON
52030024,UNL POSS F/ARM FELON
52030024,FELON POSS FIREARM
52030024,FELON POSS F/ARM
52030024,FELON POSS WPN
52030024,UNL POSS FIREARM BY FELON
52030024,POSS FIREARM BY FELON
52030024,UNLAW POSS FIREARM FELON
52030024,UNL POSS FIREARM
52030024,UNL POSS FIREARM BY FELON
52030024,UNLAW POSS FIREARM BY FELON
52030024,UNLAW POSS FIREARM
52030024,UNLAW POSS FIREARM BY FELON
52030024,UNL POSS FIREARM BY FELON
52030024,UNL POSS FIREARM BY FELON
52030024,UNLAWFUL POSS-FIREARM
52030024,UNL POSS FIREARM FELON
52030024,UNL POSS FIREARM BY FELON
52030024,UNL POSS FIREARM FELON
52030024,UNL POSS FIREARM BY FELON
52030024,UNL POSS FIREARM FELON
52030024,UNL POSS FIREARM BY FELON
52030024,UNL POSS FIREARM BY FELON
52030024,POSS F/ARM-FELON
52030024,POSS FIREARM BY FELON
52030024,UNL POSS FIREARM BY FELON.
52030024,UNL POSS F/ARM BY FELON
52030024,FELON POSS FIREARM
52030024,UNL POSS OF FIREARM BY FELON
52030024,UNL POSS FIREARM
52030024,POSS FIREARM BY FELON
52030024,UNLAW POSS FIREARM
52030024,UNLAW POSS FIREARM BY FELON
52030024,FELON POSS WPN
52030024,FELON POSS FIREARM
52030024,FELON POSS WPN
52030024,FELON POSS FIREARM
52030024,FELON IN POSS OF FIREARM
52030024,FELON POSS WPN
52030024,UNL POSS FIREARM FELON
52030024,FELON POSS WPN
52120007,POSS FIREARM BY FELON WFZ
52120007,POSS FIREARM FELON WPN FREE ZONE
52170001,FIREARM SMUGGLING
52990000,POSS DEAD WPN IN PENAL INSTI
52990000,POSS DW IN PENAL INSTIT
53060000,RIOT BY MURDER
53060000,RIOT
54010003,FAIL STOP & RENDER AID
54010003,FAIL STOP RENDER AID
54010003,FAILURE TO STOP AND RENDER AID
54010003,FAIL TO STOP RENDER AID
54010003,FAIL STOP AND RENDER AID
54010003,LEAVE SCENE ACCIDENT INVOLVE INJ
54010003,ACCIDENT INVOLVES INJ/DEATH
54010003,ACC INVOLV INJ/DEATH
54010003,ACCIDENT INVOLV INJ/DEATH
54010003,ACCIDENT INVOLV INJ/DEATH HAB
54010003,ACCIDENT INVOLVING INJ/DEATH
54010005,ACCIDENT INVOLVING INJURY
54010005,ACCID INV SBI
54010005,ACCIDENT INVOL SBI/DEATH
54010005,ACC INV INJ/DEATH
54010005,ACCIDENT INVOLVING SBI/DEATH
54010005,FAIL STOP/RENDER AID DEATH
54010005,ACCIDENT INVOLVING SBI/DEATH
54010005,FAIL TO RENDER ASSISTANCE
54010005,ACCIDENT INVOLV FAIL RENDER ASST
54010005,ACCIDENT INVOLV INJURY/DEAT
54010005,ACCIDENT INVOLVING INJ/DEATH
54010005,ACCIDENT INV SBI/DEATH
54010005,ACCIDENT INVOL SBI/DTH
54010005,FAIL STOP RENDER AID
54010005,ACCIDENT INVOLV INJ/DEATH
54010005,ACC INVOLVE/INJ/DEATH FAIL REND
54010005,ACCIDENT INVOLV INJ/DEATH
54010005,ACCIDENT INVOLVING INJURY
54010005,ACCIDENT INV SBI/DEATH
54010005,FAIL TO STOP RENDER AID-ENH
54010005,ACC INVOLV PERS INJ/DEATH
54010005,ACC INVOLVING SBI
54010005,FAIL STOP W/INV IN ACC R/SBI/DEA
54010005,ACCIDENT INVOLV INJURY
54010005,FAIL STOP/RENDER AID SBI/DEATH
54040000,DWI
54040000,DWI
54040000,DWI
54040000,DWI
54040005,DWI
54040021,INTOX ASLT-P/S-SBI
54040021,INTOX ASLT
54040021,INTOX ASLT AGAINST EMERG WORKER
54990003,BOATING WHILE INTOX
54990050,DWI CHILD PASSENGER
54990050,DWI W/CHILD UNDER 15 YOA
58990002,TRAFFICKING OF PERSONS
58990002,TRAFFICK OF PERSONS
58990002,TRAFFICKING OF A PERSON
58990002,TRAFFICKING OF PERSON
58990002,TRAFFICKING IN PERSONS
58990002,ATT TRAFFICKING OF PERSONS
58990002,SOLICITATION TRAFFIC OF PERSONS
58990002,TRAFFICKING OF A PERSON
58990002,TRAFFICKING OF PERSON
58990002,TRAFFIC PERSON
58990002,TRAFFICK PER PROH COND FRC FRAUD
58990002,TRAFFICKING CHILD/SEXUAL
58990002,TRAFF CHILD ENG CONDUCT/SEXUAL
58990002,TRAFFICKING OF PERSON
58990002,TRAFFIC OF PERSON
58990002,ATT TRAFF PERSON PROSTITUTION
58990004,TRAFFIC OF PERSON/DEATH
58990005,TRAFFIC PERSON PROT FORCE LABOR
58990005,TRAFFIC PERSON U/18 PROSTITUTION
58990005,TRAFF PERS U/18/DEATH/PROSTITUTI
58990005,TRAFF PERSON U/18-PROSTITUTION
58990005,TRAFFIC PERSON U/18 DEATH/PROST
58990005,TRAFF OF PERSON L/18 PROST
58990005,TRAFFIC PER U/18 DEATH/PROSTIT
58990005,TRAFFICKING OF PERSONS U/18 PROS
58990005,TRAFF PERSON L/18-PROSTITUTE
58990005,ATT TRAFF PERSN L/18 PROS
58990005,TRAFF OF PERS <18 PROST/FORCE
58990005,TRAFF OF PERSON U/18 PROST
58990005,TRAFFICK PERSONS 18 FOR PROSTITU
58990005,TRAFF PERSON L/18-PROSTITUTE
58990005,TRAFF PERSONS U/18 PROSTITUTION
58990005,TRAFFICK PERSONS
58990005,TRAFF PERS U/18 PROSTITU/DEATH
58990005,TRAFF OF PERSON L/18 PROSTITUTI
58990005,ATT TRAFFIC PERSON U/18
58990005,TRAFF OF PERSON L/18 PROS
58990005,TRAFFICKING OF PERSON
58990005,TRAFFIC PERSON U/18 DEATH/PROSTI
58990005,TRAFFIC OF PERS L/18 PROST/FORCE
58990005,TRAFFICKING OF A CHILD
58990005,TRAFFIC PERS U/18 PROSTITUTION
58990005,TRAFFICKING OF A CHILD
58990005,TRAFFIKING OF PERSON
58990005,TRAFFICK PERSONS U/18 FOR PROST
58990005,ATT TRAFF/PROSTITUTION U/18
58990005,TRAFFICKING PERSON U/18 PROSTITU
58990005,TRAFFIC PERSON U/18 DEATH/PROST
58990005,TRAFFIC PERSON U/18 PROS/FORC LA
58990005,TRAFFIC OF PERSON FORCED LABOR
58990005,ATT TRAFFIC PERSON U/18
58990005,TRAFF OF PER U/18
58990005,TRAFFICKING OF PERSONS U/18
58990005,TRAFF OF PERSON <18-PROST
58990005,TRAFF OF PERSON L/18 PROSTITUTI
58990005,TRAFF PERSON U/18 PROST FORC LAB
58990005,TRAFFIC PERSON U/18 DTH/PROSTITU
58990006,SMUGGLING OF PERSONS
58990007,SMUGGLING OF PERSONS
58990007,SMUGGLING OF PERSONS
58990007,SMUGGLING OF PERSONS
58990009,CONTINUOUS TRAFF OF PERSONS
58990009,CONT TRAFF PERSONS
58990009,CONT TRAFF OF PERSONS
58990009,TRAFFICKING OF PERSONS CONT
58990009,CONT TRAFFICKING OF PERSONS
58990009,TRAFFICKING OF PERSON
58990009,CONTINUOUS TRAFFICKING PERSONS
58990009,CONTINUOUS TRAFF OF PERSONS
58990009,CONTINUOUS TRAFFICKING PERSONS
58990009,TRAFFICKING A CHILD
58990009,CONTINUOUS TRAFFICKING PERSONS
58990009,CONT TRAFFICKING OF PERSONS
58990009,TRAFF OF PERSONS:CONT
58990009,TRAFFICKING OF PERSONS
58990009,TRAFFIC PERSON CONTINUOUS
58990009,CONTINUOUS TRAFFICKING OF PERSON
58990009,CONT TRAFFICKING OF PERSONS
58990009,TRAFFICK OF PERSONS CONTINUOUS
58990009,CONT TRAFFICKING OF PERSONS
58990009,TRAFFICKING OF PERSONS
58990010,ATT TRAFFICKING CHILD ENG/SEXUAL
58990010,TRAFFICKING OF PERSON
58990011,TRAFF PERSON ENGAGE COND/SEX
58990011,TRAFFICK PERSON/SEX/BENEFIT
58990011,TRAFFICKING PER ENG COND SEX
58990012,TRAFF CHILD INT FORCED LABO
58990012,TRAFFICKING OF PERSON
58990012,TRAFF CHILD INT FORCED LABOR
58990012,TRAFF CHILD INT FORCED LABOR
58990012,TRAFFICK CHILD WI FORCED LABOR
58990012,TRAFF CHILD INT/FORCED LABO
58990012,TRAFF CHILD INT FORCED LABO
58990012,TRAFF CHILD INTENT FORCED LABO
58990012,TRAFFICKING OF PERSONS
58990013,TRAFFICKING OF PERSONS
58990013,TRAFF CHILD INT FORCED LABOR
58990013,TRAF CHILD INT FORCED LABOR
58990014,TRAFFICKING CHILD
58990014,TRAFFICKING CHILD ENG COND/SEX
58990014,TRAFFICKING OF PERSONS
58990014,TRAFFICK CHILD
58990014,TRAFFICKING OF A PERSON
58990014,TRAFFICK-CHILD ENGAGE SEX/COND
58990014,TRAFFICKING A CHILD
58990014,TRAFFICKING PERSONS
58990014,TRAFFICK OF CHILD PROHIB CON
58990014,TRAFFICKING A CHILD
58990014,TRAFFICKING CHILD COMP PROSTITUT
58990014,TRAFFICKING OF PERSON
58990014,TRAFFICKING CHILD
58990014,TRAFFICKING CHILD
58990014,TRAFFICKING PERSONS
58990014,TRAFFICKING OF PERSONS
58990014,HUMAN TRAFFICKING
58990014,TRAFFIC CHILD ENGAGE COND/SEX
58990014,TRAFFICK CHILD ENGAG COND/SEX
58990014,TRAFFICKING OF CHILD
58990015,TRAFFICKING OF PERSONS
58990015,TRAFFICKING-CHILD-ENGAGE CONDUCT
58990015,TRAFFICKING OF PERSONS
58990015,TRAFFICK CHILD
58990015,TRAFFICKING OF PERSONS
58990015,TRAFF PERSON ENGAGE COND/SEX/B
